Questions,Answers
"Alemtuzumab is effective in CLL with chromosome 17p deletion
because it:
a. Acts through IP3/mTOR pathway
b. Acts through heat shock proteins
c. Acts through p53 pathway of apoptosis
d. Bypasses p53 pathway of apoptosis",Ans. d.
"AML has been associated with:
a. Trisomy 21
b. Fanconi's anemia
c. Bloom's syndrome
d. All of the above",Ans. d.
"The minimum number of blasts required for diagnosis of AML with
t(8;21)(q22;q22) are:
a. 10%
b. 20%
c. 30%
d. None of the above",Ans. d.
"Good risk acute myeloid leukemia include, all except:
a. t(8;21)(q22;q22)
b. inv(16)(p13.1q22)
c. APL with t(15;17)(q22;q12) with DIC
d. All of the above",Ans. d.
"AML with t(8;21)(q22;q22) is associated with:
a. CEFB-MYH11
b. RUNX1-RUNX1T1
c. MLLT3-MLL
d. All of the above",Ans. b.
"WHO classification of AML include the following major categories
except:
a. AML with recurrent genetic abnormalities
b. AML with myelodysplasia-related features
c. Replased and refractory AML
d. Therapy-related AML
e. AML, not otherwise specified",Ans. c.
"True about AML with t(8;21)(q22;q22) are:
a. Blasts with long thin Auer rods
b. Presence of c-KIT mutations is an adverse prognostic feature
c. Patients can have transcripts of the RUNX1-RUNX1T1 detected by
RT-PCR even in patients who have been in remission for many years
d. All of the above",Ans. d.
"Patients with AML with inv(16)(p13;q22) have:
a. FAB M4Eo phenotype
b. O ccurs in younger patients
c. Can present as an extramedullary myeloid sarcoma
d. All of the above",Ans. d.
"Which of the following AML has favourable prognosis among these?
a. AML with t(9;11)(p22;q23)
b. AML with t(6;9)(p23;q34)
c. AML with inv(3)
d. AML with del 7q",Ans. a.
"True about AML with mutations in FLT3 are all except:
a. Seen in 30 to 40 percent of patients with AML and normal cytogenetics
b. O ften present with high WBC counts
c. The presence of a FLT3 mutation can overcome the favorable effects
of NPM1 and CEBPA mutations
d. High dose cytarabine is the preferred treatment",Ans. d.
"True about AML with minimal differentiation is:
a. There are no cytoplasmic granules or Auer rods and
b. They cannot be differentiated from ALL based upon morphology
c. The blasts are negative for the myeloperoxidase (MPO) or sudan
black B (SBB) reactions
d. Most cases express CD15 and CD65",Ans. d.
"AML without maturation has the following features, except:
a. At least 20 percent of the blasts stain for MPO and/or SBB (3% NOT
20%)
b. Many cases express antigens of early hematopoiesis (e.g. CD34, CD38,
HLA-DR)
c. They express one or more myeloid-associated antigens (e.g. CD13,
CD33, CD117)
d. Markers of granulocytic maturation (e.g. CD15, CD65) are not
expressed in most cases.",Ans. a.
"The goal of induction chemotherapy is:
a. To rapidly restore normal bone marrow function
b. To decrease the minimal residual disease
c. To prevent the relapse
d. All of the above",Ans. a.
"After achieving remission following induction therapy the number
of blasts left in body are:
a. No blast left b. 103 blasts left
c. 106 blasts left
d. 109 blasts left",Ans. d.
"Veno-occlusive syndrome post-transplant includes, all except:
a. Weight gain
b. Ascites
c. Hepatomegaly
d. Decreased urine output",Ans. b.
"CSF to evaluate for CNS involvement in AML is recommended for all,
except:
a. Patients with a high white blood cell count (>100,000/microL) at the
time of diagnosis
b. Patients with a monoblastic phenotype
c. CD56 positivity
d. AML M7",Ans. d.
"ECOG 3 performance status is:
a. Fully ambulatory and able to carry out light work
b. Up and about > 50 percent of waking hours
c. Confined to bed > 50 percent of waking hours
d. Completely disabled, totally confined to bed",Ans. c.
"A �monosomal karyotype,� is:
a. Defined as at least two autosomal monosomies
b. Is a single autosomal monosomy in the presence of one or more
structural cytogenetic abnormalities
c. Is associated with unfavorable risk disease than a complex karyotype
d. All of the above",Ans. d.
"True regarding abnormalities in the nucleophosmin (NPM1) gene
in AML are:
a. Found in approximately 50 percent of patients with de novo normal
karyotype AML
b. NPM1 mutations have been associated with improved outcomes in
both adults and children with AML
c. The concurrence of FLT3 mutations negates the positive effect of
NPM1 mutations
d. All of the above",Ans. d.
"False regarding CEBPA gene mutation is:
a. Found in approximately 10 percent of patients with newly diagnosed
AML
b. Longer median overall survival c. Its effect is independent of other high-risk molecular features
d. Prognosis is similar whether patient has two copies of the mutation
or single allele CEBPA mutaton",Ans. d.
"Older patients with AML have poor prognosis because:
a. Poorer performance status
b. Higher incidence of multidrug resistance
c. Lower percentage of favorable cytogenetics
d. Lower complete remission rates, shorter remission durations, and
shorter median overall survival
e. All of the above",Ans. e.
"Cytogenetic abnormalities that are closely associated with AML and
are not seen in MDS are:
a. Chromosomal deletion
b. Chromosomal gain
c. Chromosomal loss
d. Balanced translocations",Ans. d.
"Patients with a �good risk MDS� can have:
a. Normal karyotypes
b. -Y
c. del(5q)
d. del(20q)
e. All of the above",Ans. e.
"The 5q- syndrome is a distinctive type of primary MDS that primarily
occurs in:
a. Median age at diagnosis is 68 years,
b. Female predominance of 7:3
c. Presents with refractory macrocytic anemia and normal or elevated
platelet counts
d. Absence of significant neutropenia
e. All of the above",Ans. e.
"RPS14, required for the maturation of 40S ribosomal subunits, is
implicated in the genesis:
a. 5q-syndrome
b. MDS/MPN syndrome
c. MDS with trisomy 8
d. MDS with del 7
e. All of the above",Ans. a.
"The following is not true of 5q- syndrome:
a. Lenalidomide is TOC
b. Median survival is 63 months
c. Hypomethylating agents are highly effective
d. Infection and bleeding are unusual",Ans. c.
"Definitive hematopoiesis begins in:
a. Liver
b. Yolk Sac
c. AGM region (Around aorta)
d. Spleen",Ans. c.
"Essential properties of hematopoietic stem cells include, all except:
a. Self Renewal
b. Ability to differentiate
c. Transdifferentiation
d. High proliferative capacity",Ans. c.
"Which of the following growth factors/cytokines are not of potential
clinical value to stimulate hematopoiesis?
a. Thrombopoetin
b. Erythropoetin
c. GM-CSF
d. Interleukins",Ans. d.
"Earliest hemoglobin to appear is:
a. Portland
b. Gower 1
c. Gower 2
d. HbF",Ans. a.
"Division occur up to which stage of erythroid development?
a. Proerythroblast
b. Early normoblast
c. Intermediate normoblast
d. Late normoblast",Ans. c.
"Primary granules are seen first in which stage of myeloid development?
a. Myeloblast
b. Myelocyte
c. Band
d. Promyelocyte",Ans. d.
"Which of the following is the constituent of azeurophillic granules
in myeloid development?
a. Esterase
b. Major basic protein c. MPO
d. Elastase",Ans. c.
"Basophills are characteristically stained by which cytochemistry?
a. MPO
b. Acid phosphatase
c. Toludine blue
d. PAS",Ans. c.
"Germinal center B-cells are characterized by:
a. BCL2
b. BCL6
c. FMC7
d. CD34",Ans. a.
"Paracortical areas are most rich in:
a. Memory B-cells
b. Na�ve B-cells
c. Plasma cells
d. T-cells",Ans. d.
"Cortical thymocytes are characterised by:
a. CD1a positivity
b. CD 3 positivity
c. CD 4 positivity
d. CD 8 positivity",Ans. a.
"The color of Dhole bodies in neutrophil:
a. Blue
b. Voilet
c. Magenta
d. Red",Ans. a.
"All of the following are good prognostic factors in CLL, except:
a. Cd 38 positivity
b. ZAP 70 positivity
c. TLC >1,00,000/cumm
d. Unmutated phenotype",Ans. b.
"Most common cytogenetic abnormality in CLL:
a. de13q14
b. del17p
c. t(9;22)
d. del 11q22",Ans. a.
"Which of the following explain the lymphocytosis in CLL?
a. Response to cytokines
b. Balanced chromosomal translocations
c. Upregulation of antiapoptotic gene
d. Shortened cell cycle time",Ans. c.
"monoclonal B-cell lymphocytosis is charecterised by:
a. Lymphocytosis > 5000 cell/cumm
b. CLL phenotype
c. Young patients
d. Lymphnodes are always involved",Ans. b.
"Not a classical feature of CLL immunophenotype:
a. CD19
b. CD23
c. CD5
d. Bright immunoglobulin",Ans. d.
"Prolymphocytic transformation is marked by, all except:
a. Worsening cytopenias,
b. Increasing splenomegaly,
c. Appearance of increased numbers of �prolymphocytes in the
peripheral blood
d. Development of marrow fibrosis",Ans. d.
"Autoantibodies against red cells in CLL are:
a. IgG
b. IgM
c. IgA
d. IgE",Ans. a.
"Richter Syndrome develops in:
a. ALL
b. CLL
c. HD
d. DLBCL",Ans. b.
"Not true about CLL:
a. Insect bite hypersensitivity
b. Caused by ionizing radiation
c. Can have AIHA
d. ZAP 70 is surrogate for IGH mutation",Ans. b.
"Monocytocysis in CML is associated with:
a. p210
b. p190
c. p230
d. p220",Ans. b.
"Accelerated phase of CML is characterised by, all except:
a. Thrombocytosis > 4,50,000
b. Blast count 10�19% in PS or BM
c. Clonal cytogenetic evolution
d. Persistent thrombocytopenia unrelated to therapy",Ans. a.
"Which of the following are recognized complications in essential
thrombocytosis?
a. Acute leukemia
b. Erythromelalgia
c. Thrombosis
d. All of the above",Ans. d.
"The marrow fibrosis is reflected by all peripheral blood findings,
except:
a. Nucleated RBC
b. Presence of immature myeloid cells
c. Microcytic hypochromic blood
d. Tear drop cells",Ans. c.
"Molecular abnormality seen most commonly in Polycythemia vera
is:
a. JAK2 V617F
b. bcr abl
c. MLL gene rearngments
d. CEBPA mutations",Ans. a.
"Parts of the physical examination will be most helpful in ruling out
causes of secondary erythrocytosis, all except:
a. Musculoskeletal
b. Cardiac
c. Respiratory
d. Abdominal",Ans. a.
"CML is associated with, all except:
a. Abnormal chromosome b. High neutrophil alkaline phosphatase
c. An oncogenic fusion protein
d. Huge spleen",Ans. b.
"Translocation t(9;22) in a primitive hematopoietic stem cell results
in the, all except:
a. A constitutively activated tyrosine kinase
b. Solely responsible for the malignant phenotype
c. Targeted inhibition of the bcr/abl tyrosine kinase is the basis for
modern treatment of CML
d. Can be seen in all myeloproliferative neoplasma",Ans. d.
"JAK2 mutation causes cellular proliferation which is due to a:
a. Cytokine mediation
b. Hypersensitivity of progenitor cells to erythropoietin and thrombopoietin
c. Reactive marrow hyperplasia
d. Stimulation of viral oncogene",Ans. b.
"Which among the following is the most common tumor associated
with neurofibromatosis in a child?
a. Juvenile myelomonocytic leukemia
b. Acute lymphoblastic leukemia
c. Acute monocytic leukemia
d. Acute myeloid leukemia",Ans. d.
"Following is a myeloid marker:
a. CD3
b. CD10
c. CD13
d. CD19",Ans. c.
"Most common type of congenital leukemia is:
a. ALL
b. AML
c. CLL
d. CML",Ans. b.
"Which of the following cytogenetic abnormality is associated with
spontaneous remission of leukemia?
a. Monosomy 5
b. Trisomy 18
c. Trisomy 21
d. Monosomy 7",Ans. c.
"Basophillia in AML is associated with:
a. t(9;11)
b. t(6;9)
c. t(1;22)
d. FLT3-ITD mutations",Ans. b.
"Which of the following cytogenetic abnormality associated with
leukemia/lymphoma is incorrect?
a. t(8;14), Burkitt lymphoma
b. t(15;17) M3
c. t(9;22) CML
d. t(9;20) ALL",Ans. d.
"Block PAS positivity usually seen in:
a. B-ALL
b. T-ALL
c. NK leukemia
d. LGL",Ans. a.
"Which is not a poor prognostic factor for ALL?
a. Hyperdiploidy
b. T(9,22)
c. Age >12 years
d. T (4;11)",Ans. a.
"High apoptotic tumor cell death is characteristic of:
a. Follicular lymphoma
b. Burkitt lymphoma
c. DLBCL
d. CLL",Ans. b.
"CNS involvement is more common in:
a. ALL
b. AML
c. CML
d. CLL",Ans. a.
"Which of the following is a bad prognostic cytogenetic marker in
MDS?
a. Del 20q
b. Del 5q
c. Del y
d. Del 7q",Ans. d.
"MDS 5q syndrome is characterised by, all except:
a. Marked megakaryocytic dysplasia
b. Female preponderance
c. Normal platelet count
d. Microcytic anemia
Ans.",Ans. d.
"WHO diagnostic criteria for multiple myeloma includes, all except?
a. M protein in serum
b. M protein in urine
c. Marrow plasma cell > 30%
d. O rgan damage",Ans. c.
"Known case of amyloidosis presents with prolonged PT, aPTT and
normal TT. Most likely diagnosis is:
a. Acquired factor V deficiency
b. Acquired factor X deficiency
c. Acquired dysfibrinogenemia
d. Acquired hypofibrinogenemia",Ans. b.
"Plasmablasts show positivity for:
a. NSE
b. MPO
c. SBB
d. PAS",Ans. a.
"Which of the following is not true about multiple myeloma?
a. Background staining in PS
b. Rouleax formation
c. Circulating plasmacytoid cells
d. Reduced ESR",Ans. d.
"Good prognostic cytogenetic in multiple myeloma:
a. t(11;14)
b. 17p13 deletion
c. t(4;14)
d. t(14;16)",Ans. a.
"Dutcher bodies are:
a. Intracytoplasmic
b. Intranuclear
c. Intramitochondrial
d. Extracellular",Ans. b.
"The least common monoclonal Ig (�M protein�) is:
a. IgG
b. IgA
c. IgM
d. IgD",Ans. d.
"Not true about MGUS:
a. 1% per year transformation to MM
b. Cytogenetic abnormalities different from that seen in MM
c. M protein < 3 gm/dL
d. No disease related symptoms",Ans. b.
"M spike can be seen in all except:
a. Lymphoplasmacytic lymphoma
b. Multiple myeloma
c. Mycoisis fungoides
d. CLL",Ans. c.
"A patient is found to have multiple lytic bone lesions with increased
plasma cells including immature forms in bone marrow examination.
No M spike is seen on serum protein electrophoresis. The next best
investigation is:
a. Serum/urine immunofixation
b. Free light chain assay
c. Plasma cell labelling index
d. Immunohistochemistry",Ans. a.
"Following are the features of Hairy Cell Leukemia, except:
a. Splenomegaly
b. Pancytopenia
c. TRAP positivity
d. Leukocytosis",Ans. d.
